specimen,sample,site,NRM,PTRM,NRM_x,NRM_y,NRM_z,PTRM_x,PTRM_y,PTRM_z,NRM_sigma,PTRM_sigma,B_lab,steptype,temp_step,baseline_temp,correction,s_tensor,aniso_type,NLT_beta
AL2360-1d,AL2360-1,1991-1992 Eruption Site,2.2900000000000003e-07,4.7612854379945e-09,1.2589489830360782e-07,-1.560232578106124e-07,1.1067166576539553e-07,5.600227466113146e-10,8.923047625247572e-10,4.643275326330761e-09,,,2.5e-05,P,423.0,473.0,1,,,
AL2360-1d,AL2360-1,1991-1992 Eruption Site,2.1800000000000002e-07,8.244316164340556e-09,1.1935696313761562e-07,-1.4845012281287587e-07,1.0602111293232094e-07,-2.297834415400144e-09,-2.1040626061889383e-09,7.632930404913114e-09,,,2.5e-05,P,473.0,523.0,1,,,
AL2360-1d,AL2360-1,1991-1992 Eruption Site,2.05e-07,1.7293676886579713e-08,1.1528798891672941e-07,-1.3594293034074616e-07,1.0125808264976735e-07,-1.5551246971510958e-09,-1.1551510632643221e-09,1.7184832657165196e-08,,,2.5e-05,P,523.0,573.0,1,,,
AL2360-1d,AL2360-1,1991-1992 Eruption Site,1.82e-07,3.498329864588233e-08,9.718310239373306e-08,-1.2528770066677327e-07,8.934448315795562e-08,-1.3431895540007854e-09,-1.2939948315293736e-09,3.4933545530692854e-08,,,2.5e-05,P,573.0,623.0,1,,,
AL2360-1d,AL2360-1,1991-1992 Eruption Site,1.53e-07,4.536424498256586e-08,8.59519995748068e-08,-1.0171045628094066e-07,7.534080469583048e-08,-9.886760770174724e-10,-6.313020181158526e-10,4.534907606793007e-08,,,2.5e-05,P,623.0,673.0,1,,,
AL2360-1d,AL2360-1,1991-1992 Eruption Site,1.29e-07,5.294771668793942e-08,7.356689286342432e-08,-8.28603856254041e-08,6.605352956830372e-08,4.775590428647785e-10,-3.2613711673071573e-09,5.2845019613355566e-08,,,2.5e-05,P,673.0,723.0,1,,,
AL2360-1d,AL2360-1,1991-1992 Eruption Site,1.01e-07,9.98907799185705e-08,5.442956616236088e-08,-6.21743925550406e-08,5.807553045637114e-08,2.267128451089533e-09,1.0660165049232814e-08,9.929445564808572e-08,,,2.5e-05,P,723.0,773.0,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,1.73e-07,0.0,3.424802843767907e-08,1.6833443777578485e-07,-2.0483886517024663e-08,0.0,0.0,0.0,,0.0,2.5e-05,ZI,273.0,,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,1.73e-07,3.830851331451442e-09,2.4496094351634674e-08,1.6999111827746638e-07,-2.078367311839395e-08,-2.634337730818072e-09,6.665899241651774e-10,2.7002489730898966e-09,,,2.5e-05,ZI,373.0,,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,1.7e-07,4.51096897425999e-09,2.5252537404186053e-08,1.6697462232676962e-07,-1.953931558378732e-08,-4.3671802783553484e-09,7.030418618199391e-10,8.844826983096265e-10,,,2.5e-05,ZI,423.0,,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,1.66e-07,8.008234559797384e-09,2.2370306468472965e-08,1.6330721984798408e-07,-1.9655058738879157e-08,5.611620118606326e-09,-1.3091433082244564e-09,5.561266421213523e-09,,,2.5e-05,ZI,473.0,,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,1.6100000000000005e-07,7.562840092970229e-09,1.6148789257756884e-08,1.5898186804132294e-07,-1.962096428822875e-08,2.02321245380717e-09,5.117440299226521e-10,7.269200759810945e-09,,,2.5e-05,ZI,498.0,,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,1.57e-07,1.3720936288097234e-08,1.9530645927581066e-08,1.5460098171790492e-07,-1.9133486914608153e-08,-6.806521367894586e-10,1.1669734959782715e-09,1.3654265932315501e-08,,,2.5e-05,ZI,523.0,,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,1.51e-07,1.9774228137652944e-08,2.9617395433972215e-08,1.4688591354921427e-07,-1.8663822987814396e-08,-9.252611925620783e-09,3.735273699324545e-09,1.7072111802145036e-08,,,2.5e-05,ZI,548.0,,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,1.43e-07,2.083171448538373e-08,1.976175471406905e-08,1.406121911536703e-07,-1.6931767467829635e-08,-3.826455678558688e-09,1.4542003535977035e-09,2.0425568943659036e-08,,,2.5e-05,ZI,573.0,,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,1.33e-07,3.6842086802556724e-08,2.6257884018113755e-08,1.2906162325268401e-07,-1.8510022427688705e-08,-1.6424890284315527e-08,4.8382731099266995e-09,3.262136496882192e-08,,,2.5e-05,ZI,598.0,,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,1.24e-07,3.490795967002499e-08,1.9469560224080178e-08,1.2155252596563426e-07,-1.489696801549624e-08,6.926612911339356e-10,4.324428934548523e-09,3.4632140896137155e-08,,,2.5e-05,ZI,623.0,,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,1.1700000000000002e-07,4.458791237628098e-08,1.3721789377829284e-08,1.1507438269650499e-07,-1.608101188634616e-08,2.523500541560099e-09,3.5191258948440984e-09,4.4377129560483004e-08,,,2.5e-05,ZI,648.0,,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,1.05e-07,5.044199949423104e-08,1.5207493140223294e-08,1.0298494195662078e-07,-1.3705250183105415e-08,-1.6466510579202438e-09,7.459253816711585e-09,4.9860238524974266e-08,,,2.5e-05,ZI,673.0,,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,8.630000000000001e-08,6.169583800244003e-08,1.1639262187957319e-08,8.496868613203331e-08,-9.61976884940589e-09,2.0581859254626114e-09,7.790250920077334e-09,6.116741197828943e-08,,,2.5e-05,ZI,698.0,,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,5.7300000000000004e-08,8.38508696567201e-08,1.2016058956457397e-08,5.557647378687807e-08,-7.082364617230232e-09,-3.380897240394107e-09,7.461744074618708e-09,8.344974686242645e-08,,,2.5e-05,ZI,723.0,,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,1.94e-08,1.1331508334553206e-07,9.137312059077512e-09,1.6899105132423713e-08,-2.699958158625269e-09,-3.780534786646812e-09,1.3480688424453684e-08,1.1244681725124384e-07,,,2.5e-05,ZI,748.0,,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,9.53e-09,1.293165866473582e-07,6.245160268516968e-09,6.791560770589132e-09,-2.386121438638827e-09,-1.2198598338103436e-09,1.4633916966626393e-08,1.2848011518644991e-07,,,2.5e-05,ZI,773.0,,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,9.4e-09,1.37733161964216e-07,8.515895923032803e-09,3.3716817159350106e-09,-2.114539910832331e-09,-5.444705152312335e-09,1.6019053664557748e-08,1.366900472242122e-07,,,2.5e-05,ZI,798.0,,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,1.7e-07,5.214829347524465e-09,2.5252537404186053e-08,1.6697462232676962e-07,-1.953931558378732e-08,7.274972697872538e-11,5.310859587166871e-10,5.187205442767901e-09,,,2.5e-05,P,423.0,473.0,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,1.66e-07,6.680688534124745e-09,2.2370306468472965e-08,1.6330721984798408e-07,-1.9655058738879157e-08,7.658513049006897e-10,-4.3377939036713336e-10,6.622454719306163e-09,,,2.5e-05,P,473.0,523.0,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,1.57e-07,1.3081325653005764e-08,1.9530645927581066e-08,1.5460098171790492e-07,-1.9133486914608153e-08,-6.563401939314303e-09,1.6617317092669647e-09,1.1192921135673593e-08,,,2.5e-05,P,523.0,573.0,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,1.43e-07,1.9835229069696156e-08,1.976175471406905e-08,1.406121911536703e-07,-1.6931767467829635e-08,2.6118073130934285e-09,2.4115637051087008e-09,1.951407531252233e-08,,,2.5e-05,P,573.0,623.0,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,1.24e-07,2.970412863345134e-08,1.9469560224080178e-08,1.2155252596563426e-07,-1.489696801549624e-08,-2.99449546298991e-09,4.207162946170952e-09,2.9251803957006186e-08,,,2.5e-05,P,623.0,673.0,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,1.05e-07,5.0841242795777756e-08,1.5207493140223294e-08,1.0298494195662078e-07,-1.3705250183105415e-08,2.4845197131462335e-10,2.6228014490746005e-09,5.077293721261264e-08,,,2.5e-05,P,673.0,723.0,1,,,
AL2360-1e,AL2360-1,1991-1992 Eruption Site,5.7300000000000004e-08,8.274079533366572e-08,1.2016058956457397e-08,5.557647378687807e-08,-7.082364617230232e-09,-2.212306311861342e-10,1.2083905317861617e-08,8.185334142064293e-08,,,2.5e-05,P,723.0,773.0,1,,,
AL2742-4a,AL2742-4,1991-1992 Eruption Site,1.26e-07,0.0,1.950437922217095e-08,2.9245582889091996e-08,-1.2099700439529481e-07,0.0,0.0,0.0,,0.0,2.5e-05,ZI,273.0,,1,,,
AL2742-4a,AL2742-4,1991-1992 Eruption Site,1.2199999999999998e-07,7.056462365348635e-09,1.814131914670733e-08,2.6594179337854365e-08,-1.1767600505185135e-07,-8.750869525224181e-10,-7.045563426581831e-10,6.966454212806311e-09,,,2.5e-05,ZI,373.0,,1,,,
AL2742-4a,AL2742-4,1991-1992 Eruption Site,1.1900000000000001e-07,6.622332750285736e-09,1.5965077496819025e-08,2.5156936699846256e-08,-1.1520956920499483e-07,1.532122310072683e-09,-2.6807938681989903e-09,5.858432940532074e-09,,,2.5e-05,ZI,423.0,,1,,,
AL2742-4a,AL2742-4,1991-1992 Eruption Site,1.15e-07,1.8407432371181972e-09,1.772693128531462e-08,2.293596894092589e-08,-1.1128655460542669e-07,1.310429251750101e-09,-6.46083616175687e-10,1.1196815627951536e-09,,,2.5e-05,ZI,473.0,,1,,,
AL2742-4a,AL2742-4,1991-1992 Eruption Site,1.14e-07,5.290096740060211e-09,2.0358536140020407e-08,2.000627774583992e-08,-1.1036883100310428e-07,-3.786592442483439e-10,6.834904455358692e-10,5.232072391204284e-09,,,2.5e-05,ZI,498.0,,1,,,
AL2742-4a,AL2742-4,1991-1992 Eruption Site,1.1e-07,1.2470622596974787e-08,1.8731163192262632e-08,1.783744564259343e-08,-1.069157100636401e-07,6.1907144601548544e-09,6.711741201785755e-10,1.0804675271816839e-08,,,2.5e-05,ZI,523.0,,1,,,
AL2742-4a,AL2742-4,1991-1992 Eruption Site,1.1e-07,1.3955094490881153e-08,1.9588580292753985e-08,1.8012622943864175e-08,-1.0673252989035961e-07,1.6145724354799392e-09,-1.0256944364188489e-09,1.3823377627161506e-08,,,2.5e-05,ZI,548.0,,1,,,
AL2742-4a,AL2742-4,1991-1992 Eruption Site,1.07e-07,2.2978777167799912e-08,1.9832606751228965e-08,1.5775567731076376e-08,-1.0395575583974814e-07,-1.1501667132238508e-09,-3.96501940832685e-09,2.2604865355732288e-08,,,2.5e-05,ZI,573.0,,1,,,
AL2742-4a,AL2742-4,1991-1992 Eruption Site,9.26e-08,2.8619978922630982e-08,1.4937483394782564e-08,1.137931293029628e-08,-9.06760322635755e-08,-1.6096837236349472e-09,1.3125791710801354e-09,2.8544513444116595e-08,,,2.5e-05,ZI,598.0,,1,,,
AL2742-4a,AL2742-4,1991-1992 Eruption Site,8.14e-08,3.271498023499069e-08,1.2531207158105878e-08,1.218606648310605e-08,-7.950112345640127e-08,7.220314762923436e-10,-2.3433428356138406e-09,3.26229573564055e-08,,,2.5e-05,ZI,623.0,,1,,,
AL2742-4a,AL2742-4,1991-1992 Eruption Site,7.12e-08,4.161921273495652e-08,1.2576821081421795e-08,9.720471965770823e-09,-6.940299702641499e-08,-3.902861972210914e-09,-8.629165545696174e-10,4.142682599624652e-08,,,2.5e-05,ZI,648.0,,1,,,
AL2742-4a,AL2742-4,1991-1992 Eruption Site,5.97e-08,5.1431146566034054e-08,1.0485838238880501e-08,8.55204098690731e-09,-5.8146365246559383e-08,-6.627426116807272e-10,-2.6963007540719547e-09,5.135614443833503e-08,,,2.5e-05,ZI,673.0,,1,,,
AL2742-4a,AL2742-4,1991-1992 Eruption Site,4.48e-08,6.164105049648701e-08,9.077720197284749e-09,6.717159595990637e-09,-4.335337083759231e-08,2.2674113903097253e-09,-1.878050891176432e-09,6.157069819928719e-08,,,2.5e-05,ZI,698.0,,1,,,
AL2742-4a,AL2742-4,1991-1992 Eruption Site,3e-08,8.179473358263231e-08,8.1238522251862e-09,7.263562199049221e-09,-2.7950736827566464e-08,2.373008610487289e-09,-4.23379900028335e-09,8.165061064078792e-08,,,2.5e-05,ZI,723.0,,1,,,
AL2742-4a,AL2742-4,1991-1992 Eruption Site,1.2e-08,9.98467236822036e-08,3.5207457471961275e-09,1.2260533876004898e-09,-1.1406188779533405e-08,1.3227267929242086e-09,1.812251209163291e-09,9.982151255844846e-08,,,2.5e-05,ZI,748.0,,1,,,
AL2742-4a,AL2742-4,1991-1992 Eruption Site,1.2199999999999998e-07,4.306742055299962e-09,1.814131914670733e-08,2.6594179337854365e-08,-1.1767600505185135e-07,2.5435460080316437e-09,-6.590052660164199e-10,3.4123471240889694e-09,,,2.5e-05,P,373.0,473.0,1,,,
AL2742-4a,AL2742-4,1991-1992 Eruption Site,1.15e-07,3.118982853277224e-09,1.772693128531462e-08,2.293596894092589e-08,-1.1128655460542669e-07,2.7210886091597503e-10,1.9098758167826893e-09,2.4507927638454045e-09,,,2.5e-05,P,473.0,523.0,1,,,
AL2742-4a,AL2742-4,1991-1992 Eruption Site,1.1e-07,1.1630556297173884e-08,1.8731163192262632e-08,1.783744564259343e-08,-1.069157100636401e-07,1.5272139704807727e-09,1.0934022115666076e-09,1.1477888694086586e-08,,,2.5e-05,P,523.0,573.0,1,,,
AL2742-4a,AL2742-4,1991-1992 Eruption Site,1.07e-07,1.995599420769495e-08,1.9832606751228965e-08,1.5775567731076376e-08,-1.0395575583974814e-07,7.551133319592946e-12,-1.923211738073057e-09,1.9863104098012423e-08,,,2.5e-05,P,573.0,623.0,1,,,
AL2742-4a,AL2742-4,1991-1992 Eruption Site,8.14e-08,3.276233361948472e-08,1.2531207158105878e-08,1.218606648310605e-08,-7.950112345640127e-08,-4.604623459617774e-10,2.198858426894515e-09,3.268521837529689e-08,,,2.5e-05,P,623.0,673.0,1,,,
AL2742-4a,AL2742-4,1991-1992 Eruption Site,5.97e-08,5.190863889352712e-08,1.0485838238880501e-08,8.55204098690731e-09,-5.8146365246559383e-08,6.598953721572134e-10,-2.494376376886082e-09,5.184447334448325e-08,,,2.5e-05,P,673.0,723.0,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,1.06e-07,0.0,-8.345296146127509e-08,1.486523652927619e-08,-6.36445438845437e-08,0.0,0.0,0.0,,0.0,2.5e-05,ZI,273.0,,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,9.84e-08,7.0510527255281205e-09,-8.308299988507566e-08,1.5999263986421974e-08,-5.0237423122501995e-08,-2.4629414456908554e-09,-6.101260866872459e-09,-2.534931913808833e-09,,,2.5e-05,ZI,373.0,,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,9.68e-08,5.231464782049138e-09,-8.487524761482455e-08,1.1324775909856567e-08,-4.514622678490147e-08,3.085215907081697e-09,2.949869746200562e-09,3.0245553479744972e-09,,,2.5e-05,ZI,423.0,,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,8.67e-08,6.977133565947009e-09,-7.762787678237933e-08,1.5089330686663627e-08,-3.554032703406436e-08,3.2196089574457603e-10,1.7660848165379722e-09,6.742230966043051e-09,,,2.5e-05,ZI,473.0,,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,8.16e-08,8.168700954950067e-09,-7.419154244280494e-08,1.4824933066592247e-08,-3.056789802273842e-08,8.581564367668905e-11,3.867880297443187e-10,8.159087325598924e-09,,,2.5e-05,ZI,498.0,,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,7.92e-08,1.3614915279782719e-08,-7.253074557324115e-08,1.3573760085736098e-08,-2.8769497453459883e-08,-8.020626494517216e-10,4.846168170703415e-09,1.2697923753247085e-08,,,2.5e-05,ZI,523.0,,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,7.51e-08,1.5535600206265416e-08,-6.873914506255931e-08,1.53650193331908e-08,-2.6054867433151514e-08,1.1883372241530328e-09,2.861587451439353e-09,1.5223470224241617e-08,,,2.5e-05,ZI,548.0,,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,7.36e-08,2.063852642381497e-08,-6.672464351660347e-08,1.4304524109645015e-08,-2.7571045275411122e-08,-6.577495466601257e-11,1.115258987336338e-09,2.060826639950612e-08,,,2.5e-05,ZI,573.0,,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,6.94e-08,2.27834587955084e-08,-6.323408670669684e-08,1.6118166589826455e-08,-2.3622340784785678e-08,1.111716145146042e-09,2.637682883775127e-09,2.2602935891248517e-08,,,2.5e-05,ZI,598.0,,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,6.04e-08,2.392378566227532e-08,-5.5106286214609815e-08,1.3128169176123247e-08,-2.0954913355024652e-08,-1.47031561121045e-09,5.473271037413422e-09,2.324282677664084e-08,,,2.5e-05,ZI,623.0,,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,5.47e-08,2.9573960378923687e-08,-4.992800860678644e-08,1.3846262222692748e-08,-1.7537530585036492e-08,1.182662949605088e-10,2.626735066613925e-09,2.9456839756963833e-08,,,2.5e-05,ZI,648.0,,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,4.22e-08,3.6940137118812616e-08,-3.7757993636861945e-08,1.0046625299936979e-08,-1.5944881203739313e-08,1.0777601560056481e-09,7.13565161346402e-09,3.622836788283558e-08,,,2.5e-05,ZI,673.0,,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,3e-08,4.420911176457218e-08,-2.612628493743147e-08,1.1089949997055987e-08,-9.717522545944481e-09,4.265536312425918e-09,9.15332518702057e-09,4.3040299731768425e-08,,,2.5e-05,ZI,698.0,,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,2.01e-08,5.581407858925216e-08,-1.5443868083628317e-08,1.0894450504683403e-08,-6.8416289592823075e-09,3.129382668381875e-10,8.402739605948589e-09,5.517705506388491e-08,,,2.5e-05,ZI,723.0,,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,1.3e-08,7.70568546939153e-08,-1.004970087392444e-08,7.115584851569491e-09,-4.1679688776137916e-09,-1.4083358956179142e-09,1.669245701689036e-08,7.521394368109917e-08,,,2.5e-05,ZI,748.0,,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,1e-08,8.87157590351452e-08,-6.232576432571257e-09,5.437022958052619e-09,-5.620833778521306e-09,-3.344062490943179e-09,1.8750805916683852e-08,8.664704510087731e-08,,,2.5e-05,ZI,773.0,,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,9.84e-08,3.356486587180045e-09,-8.308299988507566e-08,1.5999263986421974e-08,-5.0237423122501995e-08,7.316237877409508e-10,-2.814463670110261e-10,3.263666157196141e-09,,,2.5e-05,P,373.0,473.0,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,8.67e-08,6.625017342890843e-09,-7.762787678237933e-08,1.5089330686663627e-08,-3.554032703406436e-08,3.9416100508734494e-10,3.0802827074897946e-09,5.8521235750462685e-09,,,2.5e-05,P,473.0,523.0,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,7.92e-08,1.55250441643785e-08,-7.253074557324115e-08,1.3573760085736098e-08,-2.8769497453459883e-08,1.410782577820798e-09,3.6859105017046537e-09,1.501501756900216e-08,,,2.5e-05,P,523.0,573.0,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,7.36e-08,1.7508894394859705e-08,-6.672464351660347e-08,1.4304524109645015e-08,-2.7571045275411122e-08,-2.3533840963505095e-10,2.42765994564765e-09,1.7338179430136202e-08,,,2.5e-05,P,573.0,623.0,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,6.04e-08,2.522812469152373e-08,-5.5106286214609815e-08,1.3128169176123247e-08,-2.0954913355024652e-08,-5.025123231129842e-10,6.1152451808108574e-09,2.4470585060328216e-08,,,2.5e-05,P,623.0,673.0,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,4.22e-08,3.5907051464259226e-08,-3.7757993636861945e-08,1.0046625299936979e-08,-1.5944881203739313e-08,-1.164192057490737e-09,3.850875284585194e-09,3.568097197741125e-08,,,2.5e-05,P,673.0,723.0,1,,,
AL2742-4b,AL2742-4,1991-1992 Eruption Site,2.01e-08,6.930413888097268e-08,-1.5443868083628317e-08,1.0894450504683403e-08,-6.8416289592823075e-09,-4.9582666153265965e-09,1.5969085473451795e-08,6.725672878862068e-08,,,2.5e-05,P,723.0,773.0,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,9.53e-07,0.0,4.941881059925219e-07,-2.3360164751279673e-07,7.806518982074092e-07,0.0,0.0,0.0,,0.0,2.5e-05,ZI,273.0,,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,9.49e-07,2.3468200956666863e-08,4.88438967610002e-07,-2.3402074208291562e-07,7.792705994678852e-07,9.477723993689343e-09,2.0613375474092527e-08,6.001496113972361e-09,,,2.5e-05,ZI,373.0,,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,9.36e-07,1.338802907536823e-08,4.855510052116064e-07,-2.1618123570060165e-07,7.704556409482376e-07,-3.834214204684759e-09,-4.365930662672084e-09,1.206137527001952e-08,,,2.5e-05,ZI,423.0,,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,9.18e-07,2.958457637715697e-08,4.821171163116325e-07,-2.016739584186665e-07,7.547282296662169e-07,-4.04179592747892e-09,-8.186435027848434e-09,2.8140599258567066e-08,,,2.5e-05,ZI,473.0,,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,9.03e-07,3.959367534382861e-08,4.761253374514577e-07,-1.9721757216186018e-07,7.414977358477348e-07,-3.046845276409884e-09,-5.54412857402499e-09,3.908501630355039e-08,,,2.5e-05,ZI,498.0,,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,8.809999999999998e-07,5.2601210215220083e-08,4.6752775246433224e-07,-1.9174710543774275e-07,7.216729510186016e-07,-1.4364811320306637e-09,1.0025712328857452e-08,5.1616944217592825e-08,,,2.5e-05,ZI,523.0,,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,8.45e-07,7.859301750381276e-08,4.522528235563738e-07,-1.7089210138365988e-07,6.930283351133374e-07,-8.100109376145734e-09,-1.7639540336989613e-08,7.615836950164317e-08,,,2.5e-05,ZI,548.0,,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,7.92e-07,1.1414568442509747e-07,4.2633160695951996e-07,-1.5685948908433083e-07,6.487684190768815e-07,-8.109971005541176e-09,-1.8944698602745226e-08,1.1227004960368711e-07,,,2.5e-05,ZI,573.0,,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,7.33e-07,1.5467401049711298e-07,3.943407852698985e-07,-1.4274937145871427e-07,6.01171325015475e-07,-3.0254078761002908e-09,-6.679440617919862e-09,1.545001019529629e-07,,,2.5e-05,ZI,598.0,,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,6.68e-07,1.985836717300068e-07,3.5822303105844985e-07,-1.3322195106038583e-07,5.478614530836798e-07,4.388222318275265e-09,8.364883633203844e-09,1.9835888410771889e-07,,,2.5e-05,ZI,623.0,,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,5.88e-07,2.632786509561712e-07,3.1672169269436965e-07,-1.1590368052748926e-07,4.816614020419272e-07,6.164956762386545e-10,-2.2560538022350953e-10,2.632778324975254e-07,,,2.5e-05,ZI,648.0,,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,4.979999999999999e-07,3.2467249216296416e-07,2.761739332488467e-07,-8.813834496907525e-08,4.049241790014197e-07,-3.60069547693542e-09,-1.1609295308739183e-08,3.2444488965281434e-07,,,2.5e-05,ZI,673.0,,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,3.7600000000000003e-07,4.1310569651589095e-07,2.1008956505805183e-07,-7.029498514465036e-08,3.038041963456595e-07,-6.753101635717742e-09,1.4286791834332868e-08,4.1280334263576344e-07,,,2.5e-05,ZI,698.0,,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,2.2900000000000003e-07,5.140257671386616e-07,1.3076160439348064e-07,-3.4548706141053134e-08,1.8479391148093067e-07,-7.112479514855949e-09,-1.1681807282765056e-08,5.138437868615798e-07,,,2.5e-05,ZI,723.0,,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,8.29e-08,6.234910896708497e-07,4.8376607678839727e-08,-1.5905419315250814e-08,6.541507063279585e-08,4.692917981529093e-09,4.818617777825926e-09,6.234548069767955e-07,,,2.5e-05,ZI,748.0,,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,2.67e-08,6.654664976263936e-07,1.713246371917849e-08,-4.815718364974122e-09,1.9904209191532425e-08,1.5848858294662754e-08,-1.118558111090178e-09,6.652768010246914e-07,,,2.5e-05,ZI,773.0,,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,9.49e-07,9.328888032588545e-09,4.88438967610002e-07,-2.3402074208291562e-07,7.792705994678852e-07,-4.918995786616551e-09,-3.840020665389439e-09,6.934397858877471e-09,,,2.5e-05,P,373.0,473.0,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,9.18e-07,2.4178548049227354e-08,4.821171163116325e-07,-2.016739584186665e-07,7.547282296662169e-07,-7.645383212195217e-10,5.055139300675056e-09,2.363182670838108e-08,,,2.5e-05,P,473.0,523.0,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,8.809999999999998e-07,5.647570565854101e-08,4.6752775246433224e-07,-1.9174710543774275e-07,7.216729510186016e-07,-3.998925494328789e-09,-1.2917160305096778e-08,5.48330274029567e-08,,,2.5e-05,P,523.0,573.0,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,7.92e-07,1.1189102655051622e-07,4.2633160695951996e-07,-1.5685948908433083e-07,6.487684190768815e-07,-2.2064818682449426e-09,2.2333658841417988e-09,1.1184697285631374e-07,,,2.5e-05,P,573.0,623.0,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,6.68e-07,2.0486741058633085e-07,3.5822303105844985e-07,-1.3322195106038583e-07,5.478614530836798e-07,-1.6046330990663127e-09,-3.731257740001211e-09,2.0482714368130833e-07,,,2.5e-05,P,623.0,673.0,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,4.979999999999999e-07,3.31506129971611e-07,2.761739332488467e-07,-8.813834496907525e-08,4.049241790014197e-07,2.9639184211795705e-10,-3.279240719892725e-09,3.314897780338506e-07,,,2.5e-05,P,673.0,723.0,1,,,
AL2742-4e,AL2742-4,1991-1992 Eruption Site,2.2900000000000003e-07,5.273729401325283e-07,1.3076160439348064e-07,-3.4548706141053134e-08,1.8479391148093067e-07,1.62365183634205e-08,7.20763674220147e-09,5.270736603436506e-07,,,2.5e-05,P,723.0,773.0,1,,,
