tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	meas_n_orient	meas_temp	measurement	method_codes	number	quality	sequence	software_packages	specimen	standard	timestamp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
Bowles	10.1029/2005GC001141			208.5	88.3	AL2360-1b:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		2.01e-07		273.0	42	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	86		AL2360-1b	u			2.5e-05	0.0	90.0		773.0
Bowles	10.1029/2005GC001141			95.3	-7.5	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.67e-07		273.0	0	LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	87		AL2360-1c	u			0.0	0.0	0.0		273.0
Bowles	10.1029/2005GC001141			99.5	-4.7	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.66e-07		273.0	1	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	88		AL2360-1c	u			0.0	0.0	0.0		373.0
Bowles	10.1029/2005GC001141			96.7	-3.4	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.66e-07		273.0	2	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	89		AL2360-1c	u			2.5e-05	0.0	90.0		373.0
Bowles	10.1029/2005GC001141			98.1	-4.2	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.6399999999999999e-07		273.0	3	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	90		AL2360-1c	u			0.0	0.0	0.0		423.0
Bowles	10.1029/2005GC001141			93.2	-3.1	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.62e-07		273.0	4	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	91		AL2360-1c	u			2.5e-05	0.0	90.0		423.0
Bowles	10.1029/2005GC001141			97.3	-4.5	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.57e-07		273.0	5	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	92		AL2360-1c	u			0.0	0.0	0.0		473.0
Bowles	10.1029/2005GC001141			95.8	-2.1	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.58e-07		273.0	6	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	93		AL2360-1c	u			2.5e-05	0.0	90.0		423.0
Bowles	10.1029/2005GC001141			97.0	-1.0	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.57e-07		273.0	7	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	94		AL2360-1c	u			2.5e-05	0.0	90.0		473.0
Bowles	10.1029/2005GC001141			96.2	-3.9	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.56e-07		273.0	8	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	95		AL2360-1c	u			0.0	0.0	0.0		498.0
Bowles	10.1029/2005GC001141			94.2	-0.7	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.5199999999999998e-07		273.0	9	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	96		AL2360-1c	u			2.5e-05	0.0	90.0		498.0
Bowles	10.1029/2005GC001141			95.3	-4.4	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.48e-07		273.0	10	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	97		AL2360-1c	u			0.0	0.0	0.0		523.0
Bowles	10.1029/2005GC001141			95.1	-2.1	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.45e-07		273.0	11	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	98		AL2360-1c	u			2.5e-05	0.0	90.0		473.0
Bowles	10.1029/2005GC001141			99.8	1.0	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.45e-07		273.0	12	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	99		AL2360-1c	u			2.5e-05	0.0	90.0		523.0
Bowles	10.1029/2005GC001141			97.8	-4.5	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.4e-07		273.0	13	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	100		AL2360-1c	u			0.0	0.0	0.0		548.0
Bowles	10.1029/2005GC001141			94.7	1.9	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.3900000000000001e-07		273.0	14	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	101		AL2360-1c	u			2.5e-05	0.0	90.0		548.0
Bowles	10.1029/2005GC001141			99.1	-4.7	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.33e-07		273.0	15	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	102		AL2360-1c	u			0.0	0.0	0.0		573.0
Bowles	10.1029/2005GC001141			97.2	1.6	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.31e-07		273.0	16	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	103		AL2360-1c	u			2.5e-05	0.0	90.0		523.0
Bowles	10.1029/2005GC001141			95.2	5.8	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.28e-07		273.0	17	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	104		AL2360-1c	u			2.5e-05	0.0	90.0		573.0
Bowles	10.1029/2005GC001141			98.0	-4.3	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.2099999999999998e-07		273.0	18	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	105		AL2360-1c	u			0.0	0.0	0.0		598.0
Bowles	10.1029/2005GC001141			95.6	9.0	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.1900000000000001e-07		273.0	19	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	106		AL2360-1c	u			2.5e-05	0.0	90.0		598.0
Bowles	10.1029/2005GC001141			94.4	-5.1	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.13e-07		273.0	20	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	107		AL2360-1c	u			0.0	0.0	0.0		623.0
Bowles	10.1029/2005GC001141			91.9	5.6	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.12e-07		273.0	21	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	108		AL2360-1c	u			2.5e-05	0.0	90.0		573.0
Bowles	10.1029/2005GC001141			89.7	11.0	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.15e-07		273.0	22	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	109		AL2360-1c	u			2.5e-05	0.0	90.0		623.0
Bowles	10.1029/2005GC001141			93.4	-8.0	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.05e-07		273.0	23	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	110		AL2360-1c	u			0.0	0.0	0.0		648.0
Bowles	10.1029/2005GC001141			96.5	14.8	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.06e-07		273.0	24	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	111		AL2360-1c	u			2.5e-05	0.0	90.0		648.0
Bowles	10.1029/2005GC001141			90.0	-7.7	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.0199999999999999e-07		273.0	25	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	112		AL2360-1c	u			0.0	0.0	0.0		673.0
Bowles	10.1029/2005GC001141			88.0	11.3	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.0099999999999999e-07		273.0	26	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	113		AL2360-1c	u			2.5e-05	0.0	90.0		623.0
Bowles	10.1029/2005GC001141			89.8	19.5	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.0300000000000001e-07		273.0	27	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	114		AL2360-1c	u			2.5e-05	0.0	90.0		673.0
Bowles	10.1029/2005GC001141			89.6	-7.4	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.83e-08		273.0	28	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	115		AL2360-1c	u			0.0	0.0	0.0		698.0
Bowles	10.1029/2005GC001141			89.7	27.3	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		9.54e-08		273.0	29	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	116		AL2360-1c	u			2.5e-05	0.0	90.0		698.0
Bowles	10.1029/2005GC001141			93.7	-12.1	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		5.92e-08		273.0	30	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	117		AL2360-1c	u			0.0	0.0	0.0		723.0
Bowles	10.1029/2005GC001141			94.6	28.0	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		6.719999999999999e-08		273.0	31	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	118		AL2360-1c	u			2.5e-05	0.0	90.0		673.0
Bowles	10.1029/2005GC001141			89.3	47.7	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		8.269999999999999e-08		273.0	32	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	119		AL2360-1c	u			2.5e-05	0.0	90.0		723.0
Bowles	10.1029/2005GC001141			88.7	-16.9	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		2.29e-08		273.0	33	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	120		AL2360-1c	u			0.0	0.0	0.0		748.0
Bowles	10.1029/2005GC001141			73.0	80.7	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.0699999999999999e-07		273.0	34	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	121		AL2360-1c	u			2.5e-05	0.0	90.0		748.0
Bowles	10.1029/2005GC001141			97.2	-9.6	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		5.789999999999999e-09		273.0	35	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	122		AL2360-1c	u			0.0	0.0	0.0		773.0
Bowles	10.1029/2005GC001141			85.6	79.0	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		7.67e-08		273.0	36	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	123		AL2360-1c	u			2.5e-05	0.0	90.0		723.0
Bowles	10.1029/2005GC001141			80.4	82.2	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.23e-07		273.0	37	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	124		AL2360-1c	u			2.5e-05	0.0	90.0		773.0
Bowles	10.1029/2005GC001141			177.2	-0.6	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		5.41e-09		273.0	38	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	125		AL2360-1c	u			0.0	0.0	0.0		798.0
Bowles	10.1029/2005GC001141			102.4	80.9	AL2360-1c:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.2699999999999999e-07		273.0	39	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	126		AL2360-1c	u			2.5e-05	0.0	90.0		798.0
Bowles	10.1029/2005GC001141			309.0	29.6	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		2.3199999999999999e-07		273.0	0	LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	127		AL2360-1d	u			0.0	0.0	0.0		273.0
Bowles	10.1029/2005GC001141			304.7	29.2	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		2.3e-07		273.0	1	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	128		AL2360-1d	u			0.0	0.0	0.0		373.0
Bowles	10.1029/2005GC001141			309.1	29.2	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		2.3e-07		273.0	2	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	129		AL2360-1d	u			2.5e-05	0.0	90.0		373.0
Bowles	10.1029/2005GC001141			308.9	28.9	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		2.2899999999999997e-07		273.0	3	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	130		AL2360-1d	u			0.0	0.0	0.0		423.0
Bowles	10.1029/2005GC001141			308.4	29.4	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		2.2899999999999997e-07		273.0	4	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	131		AL2360-1d	u			2.5e-05	0.0	90.0		423.0
Bowles	10.1029/2005GC001141			308.8	29.1	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		2.1800000000000002e-07		273.0	5	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	132		AL2360-1d	u			0.0	0.0	0.0		473.0
Bowles	10.1029/2005GC001141			309.1	30.2	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		2.2e-07		273.0	6	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	133		AL2360-1d	u			2.5e-05	0.0	90.0		423.0
Bowles	10.1029/2005GC001141			309.5	30.9	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		2.23e-07		273.0	7	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	134		AL2360-1d	u			2.5e-05	0.0	90.0		473.0
Bowles	10.1029/2005GC001141			309.9	28.5	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		2.1100000000000002e-07		273.0	8	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	135		AL2360-1d	u			0.0	0.0	0.0		498.0
Bowles	10.1029/2005GC001141			308.9	31.8	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		2.1800000000000002e-07		273.0	9	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	136		AL2360-1d	u			2.5e-05	0.0	90.0		498.0
Bowles	10.1029/2005GC001141			310.3	29.6	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		2.05e-07		273.0	10	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	137		AL2360-1d	u			0.0	0.0	0.0		523.0
Bowles	10.1029/2005GC001141			309.3	31.4	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		2.0899999999999998e-07		273.0	11	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	138		AL2360-1d	u			2.5e-05	0.0	90.0		473.0
Bowles	10.1029/2005GC001141			309.4	34.4	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		2.1399999999999998e-07		273.0	12	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	139		AL2360-1d	u			2.5e-05	0.0	90.0		523.0
Bowles	10.1029/2005GC001141			307.9	29.1	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.94e-07		273.0	13	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	140		AL2360-1d	u			0.0	0.0	0.0		548.0
Bowles	10.1029/2005GC001141			308.2	34.7	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		2.07e-07		273.0	14	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	141		AL2360-1d	u			2.5e-05	0.0	90.0		548.0
Bowles	10.1029/2005GC001141			307.8	29.4	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.82e-07		273.0	15	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	142		AL2360-1d	u			0.0	0.0	0.0		573.0
Bowles	10.1029/2005GC001141			307.1	33.9	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.91e-07		273.0	16	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	143		AL2360-1d	u			2.5e-05	0.0	90.0		523.0
Bowles	10.1029/2005GC001141			307.7	36.6	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		2e-07		273.0	17	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	144		AL2360-1d	u			2.5e-05	0.0	90.0		573.0
Bowles	10.1029/2005GC001141			309.1	29.7	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.66e-07		273.0	18	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	145		AL2360-1d	u			0.0	0.0	0.0		598.0
Bowles	10.1029/2005GC001141			307.8	40.0	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.91e-07		273.0	19	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	146		AL2360-1d	u			2.5e-05	0.0	90.0		598.0
Bowles	10.1029/2005GC001141			310.2	29.5	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.53e-07		273.0	20	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	147		AL2360-1d	u			0.0	0.0	0.0		623.0
Bowles	10.1029/2005GC001141			309.4	39.6	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.73e-07		273.0	21	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	148		AL2360-1d	u			2.5e-05	0.0	90.0		573.0
Bowles	10.1029/2005GC001141			307.1	43.3	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.8399999999999998e-07		273.0	22	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	149		AL2360-1d	u			2.5e-05	0.0	90.0		623.0
Bowles	10.1029/2005GC001141			310.0	29.3	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.4e-07		273.0	23	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	150		AL2360-1d	u			0.0	0.0	0.0		648.0
Bowles	10.1029/2005GC001141			305.2	45.5	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.7600000000000001e-07		273.0	24	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	151		AL2360-1d	u			2.5e-05	0.0	90.0		648.0
Bowles	10.1029/2005GC001141			311.6	30.8	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.29e-07		273.0	25	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	152		AL2360-1d	u			0.0	0.0	0.0		673.0
Bowles	10.1029/2005GC001141			311.0	45.2	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.57e-07		273.0	26	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	153		AL2360-1d	u			2.5e-05	0.0	90.0		623.0
Bowles	10.1029/2005GC001141			309.7	50.0	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.73e-07		273.0	27	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	154		AL2360-1d	u			2.5e-05	0.0	90.0		673.0
Bowles	10.1029/2005GC001141			312.2	30.8	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.1e-07		273.0	28	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	155		AL2360-1d	u			0.0	0.0	0.0		698.0
Bowles	10.1029/2005GC001141			308.2	56.4	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.67e-07		273.0	29	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	156		AL2360-1d	u			2.5e-05	0.0	90.0		698.0
Bowles	10.1029/2005GC001141			311.2	35.1	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.0099999999999999e-07		273.0	30	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	157		AL2360-1d	u			0.0	0.0	0.0		723.0
Bowles	10.1029/2005GC001141			310.0	52.4	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.4e-07		273.0	31	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	158		AL2360-1d	u			2.5e-05	0.0	90.0		673.0
Bowles	10.1029/2005GC001141			313.3	60.1	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.7e-07		273.0	32	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	159		AL2360-1d	u			2.5e-05	0.0	90.0		723.0
Bowles	10.1029/2005GC001141			307.3	35.5	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		5.5599999999999995e-08		273.0	33	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	160		AL2360-1d	u			0.0	0.0	0.0		748.0
Bowles	10.1029/2005GC001141			313.8	75.4	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.71e-07		273.0	34	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	161		AL2360-1d	u			2.5e-05	0.0	90.0		748.0
Bowles	10.1029/2005GC001141			297.7	62.5	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.52e-08		273.0	35	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	162		AL2360-1d	u			0.0	0.0	0.0		773.0
Bowles	10.1029/2005GC001141			38.8	86.4	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.13e-07		273.0	36	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	163		AL2360-1d	u			2.5e-05	0.0	90.0		723.0
Bowles	10.1029/2005GC001141			75.5	86.0	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.8e-07		273.0	37	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	164		AL2360-1d	u			2.5e-05	0.0	90.0		773.0
Bowles	10.1029/2005GC001141			272.6	77.8	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.22e-08		273.0	38	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	165		AL2360-1d	u			0.0	0.0	0.0		798.0
Bowles	10.1029/2005GC001141			81.4	84.7	AL2360-1d:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.82e-07		273.0	39	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	166		AL2360-1d	u			2.5e-05	0.0	90.0		798.0
Bowles	10.1029/2005GC001141			78.5	-6.8	AL2360-1e:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.73e-07		273.0	0	LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	167		AL2360-1e	u			0.0	0.0	0.0		273.0
Bowles	10.1029/2005GC001141			81.8	-6.9	AL2360-1e:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.73e-07		273.0	1	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	168		AL2360-1e	u			0.0	0.0	0.0		373.0
Bowles	10.1029/2005GC001141			82.7	-6.0	AL2360-1e:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.73e-07		273.0	2	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	169		AL2360-1e	u			2.5e-05	0.0	90.0		373.0
Bowles	10.1029/2005GC001141			81.4	-6.6	AL2360-1e:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.7e-07		273.0	3	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	170		AL2360-1e	u			0.0	0.0	0.0		423.0
Bowles	10.1029/2005GC001141			82.9	-6.3	AL2360-1e:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.7e-07		273.0	4	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	171		AL2360-1e	u			2.5e-05	0.0	90.0		423.0
Bowles	10.1029/2005GC001141			82.2	-6.8	AL2360-1e:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.66e-07		273.0	5	LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	172		AL2360-1e	u			0.0	0.0	0.0		473.0
Bowles	10.1029/2005GC001141			82.2	-5.0	AL2360-1e:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.66e-07		273.0	6	LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	173		AL2360-1e	u			2.5e-05	0.0	90.0		423.0
Bowles	10.1029/2005GC001141			80.2	-4.9	AL2360-1e:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		1.65e-07		273.0	7	LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT		g	174		AL2360-1e	u			2.5e-05	0.0	90.0		473.0
